OUTLET_CODE,SALES_UNITS,UNIT_PTR,FREQUENCY,PRODUCT_CODE_ENCODED,CLUSTER
OL10904,18.458333333333332,12.290313854279512,24,51.208333333333336,0
OL10905,24.0,8.928571429687501,2,43.5,0
OL10906,6.673913043478261,86.98722473123642,46,47.84782608695652,0
OL10907,21.6,8.571428572715279,30,53.8,0
OL10908,16.5,11.771978024102564,26,53.38461538461539,0
OL10909,6.448275862068965,156.49854455185346,29,45.206896551724135,1
OL10910,18.666666666666668,6.696428571909723,6,46.666666666666664,0
OL10911,54.65714285714286,36.22680890602679,35,45.457142857142856,0
OL10912,20.2972972972973,6.491312741724409,37,58.054054054054056,0
OL10916,12.25,24.1964285734375,8,54.5,0
OL10917,16.551724137931036,8.897783253771554,58,62.293103448275865,0
OL10918,16.428571428571427,20.510204083482144,7,44.142857142857146,0
OL10919,16.736842105263158,7.518796993031799,38,51.39473684210526,0
OL10920,16.0,7.7110389628030305,11,49.81818181818182,0
OL10921,1.3396226415094339,205.72898798951258,106,58.68867924528302,1
OL10923,18.666666666666668,8.482142859090713,48,49.708333333333336,0
OL10924,16.0,8.92857143125,2,14.0,0
OL10925,22.6,33.50649350395833,5,64.8,0
OL10926,15.608695652173912,8.07947487339674,23,49.04347826086956,0
OL10927,16.9,7.700892858703125,40,48.35,0
OL10930,14.785714285714286,73.41372913244048,14,41.5,0
OL10931,7.6521739130434785,108.40556181136775,23,47.43478260869565,0
OL10933,7.050632911392405,143.8133938829549,316,48.56962025316456,1
OL10934,11.625,39.22251855249256,56,46.339285714285715,0
OL10935,16.273972602739725,9.318181820585998,73,48.9041095890411,0
OL10936,16.558139534883722,8.679401995717056,43,52.30232558139535,0
OL10937,35.6,18.051948052625,5,44.6,0
OL10938,3.685131195335277,189.40176441721454,343,47.501457725947525,1
OL10939,7.222222222222222,105.10350760618233,117,46.75213675213675,1
OL10941,9.4609375,91.15221692610598,128,44.03125,1
OL10942,18.53968253968254,8.88605442390873,63,43.6031746031746,0
OL10944,15.2,14.415584417916667,15,40.2,0
OL10945,16.0,5.527210884781746,21,47.142857142857146,0
OL10946,18.076923076923077,19.724025976048267,13,56.30769230769231,0
OL10947,26.095238095238095,17.50850340221726,21,43.857142857142854,0
OL10948,19.178571428571427,67.8472866434003,28,49.607142857142854,0
OL10949,14.604651162790697,6.540697675455427,43,45.372093023255815,0
OL10951,15.245283018867925,38.98584905990173,53,54.0,0
OL10952,16.0,8.92857143125,2,70.0,0
OL10953,15.142857142857142,18.44078540842262,21,54.23809523809524,0
OL10954,15.862068965517242,12.62259292402665,29,41.241379310344826,0
OL10955,41.6,8.92857142875,5,50.0,0
OL10956,14.714285714285714,21.289424859821427,7,43.42857142857143,0
OL10958,20.705882352941178,7.589285715373776,34,47.64705882352941,0
OL10961,15.407407407407407,5.621693121998457,27,47.629629629629626,0
OL10963,24.0,4.4642857125,1,59.0,0
OL10964,16.352941176470587,6.801470589323938,34,54.794117647058826,0
OL10966,10.352941176470589,110.91482047867646,17,43.411764705882355,0
OL10967,5.333333333333333,90.71699134090278,6,55.5,0
OL10968,17.333333333333332,7.440476191701389,6,46.166666666666664,0
OL10970,11.526315789473685,35.39986329406992,19,60.8421052631579,0
OL10971,17.185185185185187,21.95165945405864,27,46.44444444444444,0
OL10972,4.626126126126126,200.78360828282158,222,47.54054054054054,1
OL10973,24.794871794871796,21.056027307035258,39,39.84615384615385,0
OL10974,19.142857142857142,15.994897958407737,14,40.0,0
OL10975,20.0,8.360389611887626,33,53.15151515151515,0
OL10977,12.631578947368421,4.464285714078947,19,43.8421052631579,0
OL10978,16.615384615384617,8.928571431129809,26,58.38461538461539,0
OL10979,3.431174089068826,174.75680021797405,494,51.01821862348178,1
OL10980,19.555555555555557,8.928571431018518,9,51.111111111111114,0
OL10981,16.789473684210527,44.85816814982736,38,49.31578947368421,0
OL10983,14.222222222222221,27.4074074098071,27,57.333333333333336,0
OL10984,11.333333333333334,34.740259745833335,6,47.166666666666664,0
OL10987,14.285714285714286,13.76546073093254,21,51.61904761904762,0
OL10988,20.0,8.92857143046875,4,53.75,0
OL10989,11.137931034482758,178.09673085490195,29,53.0,1
OL10990,6.873589164785553,160.6455029185979,443,49.693002257336346,1
OL10991,6.666666666666667,100.454545458243,24,68.33333333333333,0
OL10994,700.8,6.696428571304509,20,54.1,2
OL10995,16.0,8.92857143125,3,44.666666666666664,0
OL10996,13.5,92.28896104270832,6,55.666666666666664,0
OL10998,535.1111111111111,8.333333333998844,9,59.888888888888886,2
OL10999,6.855072463768116,193.3994447566116,552,44.791666666666664,1
OL11000,16.0,8.92857143125,3,41.333333333333336,0
OL11001,9.142857142857142,36.93181818684524,7,42.0,0
OL11002,28.266666666666666,25.6493506503125,30,50.53333333333333,0
OL11003,7.766871165644171,85.96665604388741,163,55.43558282208589,0
OL11004,15.08813559322034,174.34580673384926,295,48.833898305084745,1
OL11005,19.36842105263158,6.109022556436403,19,52.1578947368421,0
OL11006,5.774193548387097,69.19878508961023,31,44.193548387096776,0
OL11008,13.672413793103448,91.05827362425467,58,54.172413793103445,0
OL11010,5.291079812206573,185.24033087262032,213,44.8075117370892,1
OL11012,17.11764705882353,39.974216962015305,34,55.8235294117647,0
OL11015,8.333333333333334,57.52164500944445,3,31.666666666666668,0
OL11018,21.04,8.857142859051471,25,58.24,0
OL11021,5.5174825174825175,106.6483768768432,429,44.97902097902098,1
OL11023,3.28,206.16363636826668,50,30.7,1
OL11024,17.066666666666666,8.888888891319445,45,68.22222222222223,0
OL11025,17.115384615384617,6.318681319523473,26,54.0,0
OL11026,14.333333333333334,12.355699856175109,18,44.111111111111114,0
OL11028,23.933333333333334,24.849025975753854,30,46.86666666666667,0
OL11029,14.666666666666666,7.440476192222223,3,66.33333333333333,0
OL11030,17.90909090909091,7.853084417173296,44,54.13636363636363,0
OL11035,16.285714285714285,15.445269019196429,7,46.857142857142854,0
OL11036,10.625,55.01217532369792,8,45.25,0
OL11037,17.941176470588236,10.537624141605393,17,47.94117647058823,0
OL11039,16.0,23.487012987409802,25,51.76,0
OL11040,15.142857142857142,7.015306123809524,14,50.214285714285715,0
OL11041,17.75,5.803571428778546,32,50.125,0
OL11042,18.0,7.6530612258035715,56,54.267857142857146,0
OL11043,17.19148936170213,9.080547113688725,47,49.8936170212766,0
OL11044,2.471264367816092,131.90886699300287,87,50.206896551724135,1
OL11045,13.333333333333334,8.757575756569445,15,41.86666666666667,0
OL11046,1.0,140.9090909,1,42.0,1
OL11047,1.7692307692307692,81.76823176615383,13,47.76923076923077,0
OL11048,16.0,4.464285713611111,3,48.333333333333336,0
OL11049,10.456953642384105,76.30063645180648,151,52.0,0
OL11050,17.13888888888889,31.23511904440862,36,58.111111111111114,0
OL11051,16.951219512195124,32.09732340797809,82,52.609756097560975,0
OL11052,17.90909090909091,8.887987015150124,44,66.22727272727273,0
OL11053,1.949579831932773,180.59942158396709,238,51.50840336134454,1
OL11054,19.35483870967742,29.487850854905915,31,58.354838709677416,0
OL11055,5.983870967741935,133.89771854427923,124,48.57258064516129,1
OL11056,13.222222222222221,22.059884563194444,9,41.111111111111114,0
OL11057,16.0,5.580357143020834,4,37.0,0
OL11059,5.961538461538462,61.28496502839744,26,44.69230769230769,0
OL11060,4.5928270042194095,181.69424808500293,474,47.34388185654009,1
OL11061,10.0,66.16419294866071,7,42.714285714285715,0
OL11062,14.615384615384615,20.841658339807694,13,51.30769230769231,0
OL11063,18.375,20.563616071612415,32,55.0625,0
OL11064,32.0,8.928571428125,1,16.0,0
OL11065,24.12121212121212,16.767512792142753,33,60.78787878787879,0
OL11066,19.157894736842106,7.906484963616072,38,51.8421052631579,0
OL11067,18.545454545454547,8.522727274583334,11,57.90909090909091,0
OL11068,11.0,60.1006493481875,10,54.4,0
OL11069,21.09090909090909,7.575757576868687,33,46.15151515151515,0
OL11070,14.375,10.886769482734376,16,53.5625,0
OL11071,20.571428571428573,8.290816328869047,7,39.57142857142857,0
OL11072,48.0,8.928571428333333,3,37.0,0
OL11073,24.533333333333335,8.92857143025,15,47.0,0
OL11074,16.333333333333332,16.531385283854167,6,43.5,0
OL11076,15.487179487179487,7.875457877387821,39,51.48717948717949,0
OL11080,14.555555555555555,52.93109668474537,9,48.333333333333336,0
OL11081,17.636363636363637,12.64831759248106,22,52.68181818181818,0
OL11082,18.098360655737704,7.377049181480939,61,48.90163934426229,0
OL11083,17.526315789473685,47.67600819934211,19,36.26315789473684,0
OL11084,4.890173410404624,125.13109000487115,173,52.31791907514451,1
OL11087,5.475609756097561,88.40928886845681,82,57.0609756097561,0
OL11088,19.517241379310345,8.251231528613506,29,55.689655172413794,0
OL11089,25.5,9.37500000111489,8,39.875,0
OL11090,29.5,7.254464285966435,24,51.541666666666664,0
OL11091,26.571428571428573,6.377551020198412,28,53.607142857142854,0
OL11094,17.18320610687023,8.614197112192288,131,52.42748091603053,0
OL11095,14.818181818181818,22.49852420587121,11,65.63636363636364,0
OL11096,14.666666666666666,7.440476192222223,3,51.333333333333336,0
OL11097,17.666666666666668,8.519345240112848,24,59.375,0
OL11101,9.071428571428571,33.891465677053574,14,43.785714285714285,0
OL11102,1.6133333333333333,183.32121211577777,75,47.013333333333335,1
OL11103,1.9230769230769231,102.09790209897436,13,39.30769230769231,0
OL11104,10.505385996409336,195.39657118650587,1114,46.93357271095152,1
OL11106,4.789940828402367,163.88294397807633,338,49.1094674556213,1
OL11107,22.1,7.812500001302084,20,50.2,0
OL11108,5.333333333333333,109.10186688367634,240,51.12916666666667,1
OL11111,4.67741935483871,128.7829912029066,62,52.435483870967744,1
OL11112,3.09375,153.63247429444166,192,49.546875,1
OL11113,4.8125,96.1525974034375,16,51.3125,0
OL11114,9.285714285714286,27.71335806703869,14,25.714285714285715,0
OL11115,7.988151658767772,182.33396934441186,422,46.997630331753555,1
OL11116,11.571428571428571,28.47866418845238,7,47.142857142857146,0
OL11118,11.666666666666666,21.723484850833334,6,58.5,0
OL11119,16.0,8.92857143125,1,60.0,0
OL11120,12.470588235294118,20.911955693431374,17,48.88235294117647,0
OL11121,5.706081081081081,164.56421112901077,592,44.152027027027025,1
OL11123,16.819148936170212,7.560790274835298,94,50.319148936170215,0
OL11124,14.40983606557377,6.85011709708792,61,49.80327868852459,0
OL11125,17.93548387096774,12.490050274269846,31,57.67741935483871,0
OL11127,15.931034482758621,11.929019258163313,29,45.48275862068966,0
OL11128,16.666666666666668,7.440476191944445,12,53.166666666666664,0
OL11130,29.77777777777778,8.680555556724537,18,49.166666666666664,0
OL11131,7.96,78.66233765904167,25,41.32,0
OL11133,16.125,19.08279220890625,8,65.375,0
OL11134,16.625,17.38839285703125,8,59.5,0
OL11135,12.636363636363637,45.34386068465909,11,53.54545454545455,0
OL11136,11.733333333333333,76.958333338125,30,42.7,0
OL11137,6.606060606060606,115.83497310825967,99,53.36363636363637,1
OL11138,12.0,29.07172373356061,11,57.90909090909091,0
OL11139,16.94736842105263,20.907382090625003,19,58.68421052631579,0
OL11140,12.571428571428571,5.102040816607143,7,45.42857142857143,0
OL11141,1.0,150.0,2,50.0,1
OL11142,16.0,8.92857143125,1,52.0,0
OL11143,18.1875,25.14711850704657,16,50.8125,0
OL11144,17.0,31.65584415714286,7,37.42857142857143,0
OL11146,15.2,4.910714285395834,10,42.3,0
OL11147,11.157894736842104,10.162337660942981,19,40.21052631578947,0
OL11148,14.88888888888889,31.511544013580245,27,51.148148148148145,0
OL11149,23.576271186440678,9.761996478640539,59,51.42372881355932,0
OL11150,14.4,6.205357143313988,20,48.1,0
OL11151,13.714285714285714,4.942602040818452,28,45.642857142857146,0
OL11152,17.5,7.812500001575521,32,50.25,0
OL11153,12.307692307692308,35.825424575804114,13,47.61538461538461,0
OL11154,7.380352644836272,139.9963061720334,397,44.95465994962217,1
OL11155,11.6,44.100649351,5,50.0,0
OL11156,17.333333333333332,6.696428572083334,6,48.5,0
OL11159,13.6,31.56818181855556,15,51.4,0
OL11160,41.0,31.737012989375003,2,34.0,0
OL11161,17.814814814814813,8.895502647061548,27,56.666666666666664,0
OL11162,15.688524590163935,8.25526932264063,61,47.67213114754098,0
OL11164,20.8,8.035714286875,15,51.2,0
OL11166,23.19090909090909,10.74542503122174,110,49.945454545454545,0
OL11167,6.888888888888889,104.30735930659722,27,51.592592592592595,0
OL11169,5.090909090909091,57.00265643251684,33,45.666666666666664,0
OL11170,13.0,5.5803571434375,4,51.25,0
OL11171,16.166666666666668,44.58874459270834,6,49.333333333333336,0
OL11173,18.727272727272727,6.452922078352273,22,47.13636363636363,0
OL11174,13.148148148148149,49.74506974475566,27,49.74074074074074,0
OL11175,17.25925925925926,20.10642135830383,27,52.25925925925926,0
OL11176,24.885714285714286,7.7189625862345945,210,51.01904761904762,0
OL11177,18.272727272727273,6.331168831759507,33,52.878787878787875,0
OL11178,18.875,8.03571428702257,16,48.0625,0
OL11180,14.185185185185185,26.83982683931327,27,50.925925925925924,0
OL11182,23.77777777777778,9.319083693546434,18,51.05555555555556,0
OL11183,14.5,6.510416667699654,24,46.375,0
OL11184,19.52777777777778,8.00730519595293,36,54.666666666666664,0
OL11185,5.989010989010989,171.55582512514272,364,47.54945054945055,1
OL11187,18.087719298245613,46.36477557873022,57,51.89473684210526,0
OL11189,20.0,8.92857143046875,4,36.5,0
OL11193,9.59375,51.02729301797619,32,46.78125,0
OL11194,12.375,55.31503652827384,32,43.5625,0
OL11196,13.666666666666666,37.49458874458333,3,48.0,0
OL11197,14.133333333333333,14.945346322888236,30,51.56666666666667,0
OL11199,17.962962962962962,5.621693121552288,27,50.074074074074076,0
OL11200,16.25,8.928571430815973,8,59.625,0
OL11201,20.892857142857142,5.739795918103992,28,59.285714285714285,0
OL11202,27.125,7.254464286176471,8,56.625,0
OL112021,10.830188679245284,102.79404557592375,53,47.283018867924525,0
OL112022,6.676811594202898,169.2577639730637,690,45.2927536231884,1
OL112025,6.133333333333334,72.49134199441667,15,56.13333333333333,0
OL112027,437.4344827586207,111.88502014965079,145,49.84827586206897,2
OL112028,17.428571428571427,7.971938777142858,14,54.42857142857143,0
OL11203,18.178571428571427,9.98376623556679,28,56.285714285714285,0
OL112031,21.097345132743364,7.972503161548239,113,48.68141592920354,0
OL112032,18.41509433962264,6.789083558628145,53,58.283018867924525,0
OL112033,20.129032258064516,9.304740959429159,93,51.655913978494624,0
OL112034,15.861538461538462,9.20129870198454,65,51.292307692307695,0
OL112035,12.761363636363637,28.052559126052685,88,48.51136363636363,0
OL112037,17.96,8.928571430867647,75,55.68,0
OL112038,15.528571428571428,36.0925324693289,70,51.48571428571429,0
OL112039,12.837837837837839,22.707528958439653,37,49.945945945945944,0
OL11204,19.591836734693878,7.7441690974957496,49,56.02040816326531,0
OL112040,15.538461538461538,8.173076924449786,26,47.69230769230769,0
OL112041,22.8,8.035714286927083,20,54.9,0
OL112043,5.5790476190476195,136.7820655543475,525,49.55809523809524,1
OL112045,41.86666666666667,8.630952382050927,15,52.86666666666667,0
OL112047,9.240506329113924,172.81420152349753,869,45.80322209436134,1
OL112048,313.6,6.249999999335937,10,59.4,0
OL112049,3.7589285714285716,147.87163728639322,112,46.839285714285715,1
OL11205,17.23076923076923,8.928571431009617,13,49.0,0
OL112050,1.4361702127659575,176.22340425414893,188,49.46808510638298,1
OL112053,13.511041009463723,180.90861294341863,317,46.55520504731861,1
OL112054,18.666666666666668,8.928571430729168,6,50.333333333333336,0
OL112056,24.76923076923077,8.92857142966629,26,47.23076923076923,0
OL112057,5.75,116.96969696944444,12,56.5,0
OL112058,19.092307692307692,7.211538462305053,65,49.92307692307692,0
OL112059,14.833333333333334,33.98268398649306,6,26.333333333333332,0
OL11206,18.4,8.035714287208334,5,46.0,0
OL112061,16.132530120481928,7.336488813736269,83,52.89156626506024,0
OL112062,15.192982456140351,25.233253589021114,57,54.824561403508774,0
OL112063,6.194706994328922,191.8721716190619,529,47.465028355387524,1
OL112064,29.714285714285715,11.77941956019637,49,47.69387755102041,0
OL112065,4.636363636363637,297.3184769807424,11,32.90909090909091,1
OL112067,7.245614035087719,101.0514923677333,114,56.10526315789474,0
OL112068,145.45833333333334,12.725919912938368,24,50.791666666666664,0
OL112069,17.285714285714285,16.54684600938492,21,56.142857142857146,0
OL11207,18.9,10.616970084709077,40,48.675,0
OL112071,15.607142857142858,40.13740723945437,28,44.285714285714285,0
OL112073,16.81578947368421,11.914302804139254,38,47.94736842105263,0
OL112074,14.571428571428571,7.33418367514881,14,47.92857142857143,0
OL112077,13.555555555555555,59.65728715763888,18,41.77777777777778,0
OL112078,31.767441860465116,7.163621263209834,43,53.02325581395349,0
OL112079,17.72093023255814,8.700166115024224,43,50.13953488372093,0
OL11208,16.0,8.92857143125,2,56.0,0
OL112080,17.11764705882353,10.642188695339053,34,56.05882352941177,0
OL112081,14.222222222222221,5.952380953020834,18,36.44444444444444,0
OL112082,15.043478260869565,21.94734613519928,23,54.08695652173913,0
OL112083,14.74074074074074,9.78775853843107,27,54.7037037037037,0
OL112084,15.272727272727273,5.27597402592803,11,45.36363636363637,0
OL112085,13.282051282051283,15.152763903857602,39,48.87179487179487,0
OL112086,19.28421052631579,8.78759398703326,95,51.084210526315786,0
OL112088,16.0,8.92857143125,1,65.0,0
OL112089,16.923076923076923,8.894230771068377,26,50.34615384615385,0
OL11209,16.333333333333332,8.556547621362848,24,57.375,0
OL112092,16.023255813953487,60.35903050097184,43,50.74418604651163,0
OL112093,14.596491228070175,5.874060150939328,57,44.824561403508774,0
OL112097,9.22992700729927,82.02305905723459,274,46.97080291970803,1
OL112098,15.142857142857142,6.696428572485119,14,49.714285714285715,0
OL112099,16.666666666666668,7.440476191944445,6,60.0,0
OL11210,14.318181818181818,26.53113931379735,22,49.5,0
OL112100,23.2,29.275974029059807,25,55.08,0
OL112101,4.033898305084746,191.10623486793435,118,44.144067796610166,1
OL112102,6.455384615384616,166.0638861130895,650,42.87230769230769,1
OL112103,9.59016393442623,83.05700446776015,61,47.868852459016395,0
OL112104,21.463414634146343,37.68649034055101,41,48.46341463414634,0
OL112106,16.224489795918366,12.559634244628102,49,55.224489795918366,0
OL112107,20.884615384615383,34.25137362727941,26,46.76923076923077,0
OL112108,2.6890243902439024,152.78765441766666,164,51.53658536585366,1
OL112109,2.090909090909091,185.69756001599748,33,44.21212121212121,1
